id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1051419,"A_24_P76831",6520,"SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",6556,"2","n/a","n/a"
1051418,"A_24_P88690",6520,"SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",6556,"2","n/a","n/a"
1053568,"A_23_P139820",4860,"SLC11A2","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",4891,"12","n/a","n/a"
1053567,"A_24_P381494",4860,"SLC11A2","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",4891,"12","n/a","n/a"
1054428,"A_23_P65812",4066,"SMAD6","SMAD family member 6",4091,"15","n/a","n/a"
1054427,"CUST_17037_PI416261804",4066,"SMAD6","SMAD family member 6",4091,"15","n/a","n/a"
1054429,"CUST_17041_PI416261804",4066,"SMAD6","SMAD family member 6",4091,"15","n/a","n/a"
1054425,"A_23_P55518",4067,"SMAD7","SMAD family member 7",4092,"18","n/a","n/a"
1054426,"CUST_15738_PI416261804",4067,"SMAD7","SMAD family member 7",4092,"18","n/a","n/a"
1023201,"A_24_P244952",22804,"SMG1","smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",23049,"16","n/a","n/a"
1023203,"A_32_P116323",22804,"SMG1","smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",23049,"16","n/a","n/a"
1023204,"A_32_P142881",22804,"SMG1","smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",23049,"16","n/a","n/a"
1023202,"A_32_P20120",22804,"SMG1","smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",23049,"16","n/a","n/a"
1023205,"A_32_P225734",22804,"SMG1","smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)",23049,"16","n/a","n/a"
1018591,"A_23_P211985",34150,"SNRK","SNF related kinase",54861,"3","n/a","n/a"
1015224,"A_24_P936688",34150,"SNRK","SNF related kinase",54861,"3","n/a","n/a"
1035667,"A_23_P317244",79035,"SPACA3","sperm acrosome associated 3",124912,"17","n/a","n/a"
1035668,"CUST_14863_PI416261804",79035,"SPACA3","sperm acrosome associated 3",124912,"17","n/a","n/a"
1023500,"A_23_P146066",6634,"SPAG1","sperm associated antigen 1",6674,"8","n/a","n/a"
1023499,"A_24_P158161",6634,"SPAG1","sperm associated antigen 1",6674,"8","n/a","n/a"
1032601,"A_23_P411612",93935,"SPRYD4","SPRY domain containing 4",283377,"12","n/a","n/a"
1032600,"CUST_7235_PI416261804",93935,"SPRYD4","SPRY domain containing 4",283377,"12","n/a","n/a"
1030191,"A_23_P308603",6674,"SRC","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)",6714,"20","n/a","n/a"
1030193,"CUST_17088_PI416261804",6674,"SRC","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)",6714,"20","n/a","n/a"
1030192,"CUST_17091_PI416261804",6674,"SRC","v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)",6714,"20","n/a","n/a"
1051146,"A_23_P68380",6685,"SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites",6725,"20","n/a","n/a"
1051147,"CUST_8036_PI416261804",6685,"SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites",6725,"20","n/a","n/a"
1051136,"A_23_P19543",6692,"SRPK1","SRSF protein kinase 1",6732,"6","n/a","n/a"
1051137,"CUST_12255_PI416261804",6692,"SRPK1","SRSF protein kinase 1",6732,"6","n/a","n/a"
1030061,"A_23_P215599",6693,"SRPK2","SRSF protein kinase 2",6733,"7","n/a","n/a"
1030060,"A_23_P406438",6693,"SRPK2","SRSF protein kinase 2",6733,"7","n/a","n/a"
1044812,"A_23_P114381",26323,"SRPK3","SRSF protein kinase 3",26576,"X","n/a","n/a"
1044811,"A_23_P125772",26323,"SRPK3","SRSF protein kinase 3",26576,"X","n/a","n/a"
1042942,"A_23_P333802",33725,"SSH1","slingshot homolog 1 (Drosophila)",54434,"12","n/a","n/a"
1042941,"A_23_P429560",33725,"SSH1","slingshot homolog 1 (Drosophila)",54434,"12","n/a","n/a"
1019696,"A_24_P109524",33725,"SSH1","slingshot homolog 1 (Drosophila)",54434,"12","n/a","n/a"
1010785,"A_24_P332647",33725,"SSH1","slingshot homolog 1 (Drosophila)",54434,"12","n/a","n/a"
1037036,"A_23_P118712",59619,"SSH2","slingshot homolog 2 (Drosophila)",85464,"17","n/a","n/a"
1037037,"CUST_8148_PI416261804",59619,"SSH2","slingshot homolog 2 (Drosophila)",85464,"17","n/a","n/a"
1042454,"A_23_P150147",34250,"SSH3","slingshot homolog 3 (Drosophila)",54961,"11","n/a","n/a"
1042453,"A_24_P266734",34250,"SSH3","slingshot homolog 3 (Drosophila)",54961,"11","n/a","n/a"
1051090,"A_24_P100266",6727,"ST13","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)",6767,"22","n/a","n/a"
1051091,"A_32_P156892",6727,"ST13","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)",6767,"22","n/a","n/a"
1051089,"A_32_P50431",6727,"ST13","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)",6767,"22","n/a","n/a"
1051092,"CUST_2497_PI416261804",6727,"ST13","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)",6767,"22","n/a","n/a"
1023287,"A_23_P100795",6734,"STAT3","signal transducer and activator of transcription 3 (acute-phase response factor)",6774,"17","n/a","n/a"
1023288,"A_23_P107206",6734,"STAT3","signal transducer and activator of transcription 3 (acute-phase response factor)",6774,"17","n/a","n/a"
1023289,"A_24_P116805",6734,"STAT3","signal transducer and activator of transcription 3 (acute-phase response factor)",6774,"17","n/a","n/a"
1046754,"A_24_P327815",10805,"STIP1","stress-induced-phosphoprotein 1",10963,"11","n/a","n/a"
1046753,"A_32_P92783",10805,"STIP1","stress-induced-phosphoprotein 1",10963,"11","n/a","n/a"
1051049,"A_23_P16483",6754,"STK11","serine/threonine kinase 11",6794,"19","n/a","n/a"
1051050,"A_24_P159866",6754,"STK11","serine/threonine kinase 11",6794,"19","n/a","n/a"
1039524,"A_23_P127915",41818,"STK33","serine/threonine kinase 33",65975,"11","n/a","n/a"
1039525,"CUST_10869_PI416261804",41818,"STK33","serine/threonine kinase 33",65975,"11","n/a","n/a"
1047607,"A_23_P15073",10127,"STUB1","STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase",10273,"16","n/a","n/a"
1047608,"A_23_P37870",10127,"STUB1","STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase",10273,"16","n/a","n/a"
1041922,"A_23_P13822",34648,"STYK1","serine/threonine/tyrosine kinase 1",55359,"12","n/a","n/a"
1041923,"CUST_10118_PI416261804",34648,"STYK1","serine/threonine/tyrosine kinase 1",55359,"12","n/a","n/a"
1020413,"A_23_P117540",6775,"STYX","serine/threonine/tyrosine interacting protein",6815,"14","n/a","n/a"
1013460,"A_24_P398746",6775,"STYX","serine/threonine/tyrosine interacting protein",6815,"14","n/a","n/a"
1011021,"A_24_P910262",6775,"STYX","serine/threonine/tyrosine interacting protein",6815,"14","n/a","n/a"
1016865,"A_32_P109794",6775,"STYX","serine/threonine/tyrosine interacting protein",6815,"14","n/a","n/a"
1043201,"A_23_P111635",31137,"STYXL1","serine/threonine/tyrosine interacting-like 1",51657,"7","n/a","n/a"
1043202,"CUST_5757_PI416261804",31137,"STYXL1","serine/threonine/tyrosine interacting-like 1",51657,"7","n/a","n/a"
1017882,"A_23_P162787",10752,"SUGT1","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)",10910,"13","n/a","n/a"
1012989,"A_23_P162795",10752,"SUGT1","SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)",10910,"13","n/a","n/a"
1020259,"A_23_P9255",6810,"SYK","spleen tyrosine kinase",6850,"9","n/a","n/a"
1020581,"CUST_15892_PI416261804",6810,"SYK","spleen tyrosine kinase",6850,"9","n/a","n/a"
1015145,"CUST_15898_PI416261804",6810,"SYK","spleen tyrosine kinase",6850,"9","n/a","n/a"
1024640,"A_24_P148590",6829,"TACR1","tachykinin receptor 1",6869,"2","n/a","n/a"
1024641,"CUST_15751_PI416261804",6829,"TACR1","tachykinin receptor 1",6869,"2","n/a","n/a"
1051001,"A_23_P24135",6825,"TACR2","tachykinin receptor 2",6865,"10","n/a","n/a"
1051003,"CUST_15523_PI416261804",6825,"TACR2","tachykinin receptor 2",6865,"10","n/a","n/a"
1051002,"CUST_647_PI416408490",6825,"TACR2","tachykinin receptor 2",6865,"10","n/a","n/a"
1050997,"A_23_P110299",6830,"TACR3","tachykinin receptor 3",6870,"4","n/a","n/a"
1050998,"CUST_15312_PI416261804",6830,"TACR3","tachykinin receptor 3",6870,"4","n/a","n/a"
1025359,"A_23_P21734",6840,"TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,"5","n/a","n/a"
1025321,"A_23_P41604",6840,"TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,"5","n/a","n/a"
1025322,"A_32_P90210",6840,"TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,"5","n/a","n/a"
1025360,"CUST_14831_PI416261804",6840,"TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,"5","n/a","n/a"
1025358,"CUST_3715_PI416261804",6840,"TAF9","TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,"5","n/a","n/a"
1050877,"A_23_P213114",6964,"TEC","tec protein tyrosine kinase",7006,"4","n/a","n/a"
1050876,"A_24_P37712",6964,"TEC","tec protein tyrosine kinase",7006,"4","n/a","n/a"
1050865,"A_23_P169178",6974,"TESK1","testis-specific kinase 1",7016,"9","n/a","n/a"
1050866,"A_24_P341882",6974,"TESK1","testis-specific kinase 1",7016,"9","n/a","n/a"
1047436,"A_23_P9875",10273,"TESK2","testis-specific kinase 2",10420,"1","n/a","n/a"
1047437,"CUST_7668_PI416261804",10273,"TESK2","testis-specific kinase 2",10420,"1","n/a","n/a"
1015710,"A_23_P90099",119513,"TMEM205","transmembrane protein 205",374882,"19","n/a","n/a"
1023577,"CUST_11564_PI416261804",119513,"TMEM205","transmembrane protein 205",374882,"19","n/a","n/a"
1011384,"CUST_11565_PI416261804",119513,"TMEM205","transmembrane protein 205",374882,"19","n/a","n/a"
1015612,"A_32_P219520",25565,"TNFAIP8","tumor necrosis factor, alpha-induced protein 8",25816,"5","n/a","n/a"
1045321,"CUST_16218_PI416261804",25565,"TNFAIP8","tumor necrosis factor, alpha-induced protein 8",25816,"5","n/a","n/a"
1014065,"CUST_16221_PI416261804",25565,"TNFAIP8","tumor necrosis factor, alpha-induced protein 8",25816,"5","n/a","n/a"
1070250,"A_23_P119500",79125,"TNFAIP8L1","tumor necrosis factor, alpha-induced protein 8-like 1",126282,"19","n/a","n/a"
1035587,"A_23_P428875",79125,"TNFAIP8L1","tumor necrosis factor, alpha-induced protein 8-like 1",126282,"19","n/a","n/a"
1070251,"A_24_P134229",79125,"TNFAIP8L1","tumor necrosis factor, alpha-induced protein 8-like 1",126282,"19","n/a","n/a"
1035588,"CUST_444_PI417507815",79125,"TNFAIP8L1","tumor necrosis factor, alpha-induced protein 8-like 1",126282,"19","n/a","n/a"
1039161,"A_23_P46356",55429,"TNFAIP8L2","tumor necrosis factor, alpha-induced protein 8-like 2",79626,"1","n/a","n/a"
1039162,"CUST_5869_PI416261804",55429,"TNFAIP8L2","tumor necrosis factor, alpha-induced protein 8-like 2",79626,"1","n/a","n/a"
1027195,"A_24_P375482",122836,"TNFAIP8L3","tumor necrosis factor, alpha-induced protein 8-like 3",388121,"15","n/a","n/a"
1027196,"A_24_P375485",122836,"TNFAIP8L3","tumor necrosis factor, alpha-induced protein 8-like 3",388121,"15","n/a","n/a"
1027194,"A_32_P59010",122836,"TNFAIP8L3","tumor necrosis factor, alpha-induced protein 8-like 3",388121,"15","n/a","n/a"
1049396,"A_23_P107064",8641,"TNK1","tyrosine kinase, non-receptor, 1",8711,"17","n/a","n/a"
1049397,"CUST_8091_PI416261804",8641,"TNK1","tyrosine kinase, non-receptor, 1",8711,"17","n/a","n/a"
1047724,"A_23_P61633",10042,"TNK2","tyrosine kinase, non-receptor, 2",10188,"3","n/a","n/a"
1047726,"A_24_P94643",10042,"TNK2","tyrosine kinase, non-receptor, 2",10188,"3","n/a","n/a"
1047725,"A_32_P136622",10042,"TNK2","tyrosine kinase, non-receptor, 2",10188,"3","n/a","n/a"
1047727,"A_32_P180741",10042,"TNK2","tyrosine kinase, non-receptor, 2",10188,"3","n/a","n/a"
1049473,"A_23_P20927",8589,"TNKS","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",8658,"8","n/a","n/a"
1049470,"A_23_P323252",8589,"TNKS","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",8658,"8","n/a","n/a"
1049471,"A_32_P144596",8589,"TNKS","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",8658,"8","n/a","n/a"
1038486,"A_23_P12620",56152,"TNKS2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",80351,"10","n/a","n/a"
1038487,"CUST_8089_PI416261804",56152,"TNKS2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",80351,"10","n/a","n/a"
1046768,"A_23_P57033",10795,"TOMM34","translocase of outer mitochondrial membrane 34",10953,"20","n/a","n/a"
1046767,"A_24_P199097",10795,"TOMM34","translocase of outer mitochondrial membrane 34",10953,"20","n/a","n/a"
1048080,"A_23_P144264",9724,"TOMM70A","translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)",9868,"3","n/a","n/a"
1048081,"CUST_9802_PI416261804",9724,"TOMM70A","translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)",9868,"3","n/a","n/a"
1053721,"A_23_P216355",4765,"TONSL","tonsoku-like, DNA repair protein",4796,"8","n/a","n/a"
1053722,"A_24_P1054",4765,"TONSL","tonsoku-like, DNA repair protein",4796,"8","n/a","n/a"
1048066,"A_23_P322593",9737,"TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1",9881,"3","n/a","n/a"
1047794,"A_23_P3849",9986,"TRAP1","TNF receptor-associated protein 1",10131,"16","n/a","n/a"
1047795,"CUST_17123_PI416261804",9986,"TRAP1","TNF receptor-associated protein 1",10131,"16","n/a","n/a"
1037322,"A_23_P58579",59041,"TRIM52","tripartite motif containing 52",84851,"5","n/a","n/a"
1068729,"A_32_P215789",124356,"TRIM61","tripartite motif containing 61",391712,"4","n/a","n/a"
1029100,"CUST_1064_PI416573500",124356,"TRIM61","tripartite motif containing 61",391712,"4","n/a","n/a"
1029099,"CUST_1098_PI416379584",124356,"TRIM61","tripartite motif containing 61",391712,"4","n/a","n/a"
1031543,"A_24_P109375",119674,"TRIM74","tripartite motif containing 74",378108,"7","n/a","n/a"
1031544,"CUST_9678_PI416261804",119674,"TRIM74","tripartite motif containing 74",378108,"7","n/a","n/a"
1031545,"CUST_9679_PI416261804",119674,"TRIM74","tripartite motif containing 74",378108,"7","n/a","n/a"
1033340,"A_23_P350005",83784,"TRIML2","tripartite motif family-like 2",205860,"4","n/a","n/a"
1033341,"CUST_10831_PI416261804",83784,"TRIML2","tripartite motif family-like 2",205860,"4","n/a","n/a"
1049870,"A_23_P94053",8242,"TRRAP","transformation/transcription domain-associated protein",8295,"7","n/a","n/a"
1049871,"CUST_12409_PI416261804",8242,"TRRAP","transformation/transcription domain-associated protein",8295,"7","n/a","n/a"
1037935,"A_23_P427136",58159,"TSSK1B","testis-specific serine kinase 1B",83942,"5","n/a","n/a"
1037936,"CUST_15569_PI416261804",58159,"TSSK1B","testis-specific serine kinase 1B",83942,"5","n/a","n/a"
1045490,"CUST_8106_PI416261804",23371,"TSSK2","testis-specific serine kinase 2",23617,"22","n/a","n/a"
1038271,"A_23_P399681",57311,"TSSK3","testis-specific serine kinase 3",81629,"1","n/a","n/a"
1038272,"CUST_8099_PI416261804",57311,"TSSK3","testis-specific serine kinase 3",81629,"1","n/a","n/a"
1032554,"A_24_P352637",94028,"TSSK4","testis-specific serine kinase 4",283629,"14","n/a","n/a"
1032555,"CUST_7982_PI416261804",94028,"TSSK4","testis-specific serine kinase 4",283629,"14","n/a","n/a"
1037925,"A_23_P108221",58199,"TSSK6","testis-specific serine kinase 6",83983,"19","n/a","n/a"
1037926,"CUST_16664_PI416261804",58199,"TSSK6","testis-specific serine kinase 6",83983,"19","n/a","n/a"
1050567,"A_23_P19164",7222,"TTC1","tetratricopeptide repeat domain 1",7265,"5","n/a","n/a"
1050568,"CUST_5786_PI416261804",7222,"TTC1","tetratricopeptide repeat domain 1",7265,"5","n/a","n/a"
1042444,"A_23_P24535",34259,"TTC12","tetratricopeptide repeat domain 12",54970,"11","n/a","n/a"
1042443,"A_24_P73075",34259,"TTC12","tetratricopeptide repeat domain 12",54970,"11","n/a","n/a"
1050563,"A_23_P120710",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1050566,"A_24_P549553",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1050564,"A_24_P84984",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1067772,"A_32_P14201",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1050565,"A_32_P165330",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1067773,"A_32_P83453",7224,"TTC3","tetratricopeptide repeat domain 3",7267,"21","n/a","n/a"
1018616,"A_23_P39813",41025,"TTC31","tetratricopeptide repeat domain 31",64427,"2","n/a","n/a"
1014223,"CUST_5112_PI416261804",41025,"TTC31","tetratricopeptide repeat domain 31",64427,"2","n/a","n/a"
1050531,"A_23_P302018",7251,"TXK","TXK tyrosine kinase",7294,"4","n/a","n/a"
1050532,"A_24_P921122",7251,"TXK","TXK tyrosine kinase",7294,"4","n/a","n/a"
1050529,"A_23_P60248",7252,"TXN","thioredoxin",7295,"9","n/a","n/a"
1050530,"A_24_P175519",7252,"TXN","thioredoxin",7295,"9","n/a","n/a"
1016333,"A_24_P125434",58413,"TXNDC2","thioredoxin domain containing 2 (spermatozoa)",84203,"18","n/a","n/a"
1013863,"CUST_11982_PI416261804",58413,"TXNDC2","thioredoxin domain containing 2 (spermatozoa)",84203,"18","n/a","n/a"
1019682,"CUST_11983_PI416261804",58413,"TXNDC2","thioredoxin domain containing 2 (spermatozoa)",84203,"18","n/a","n/a"
1032863,"CUST_865_PI416573500",90258,"TXNDC8","thioredoxin domain containing 8 (spermatozoa)",255220,"9","n/a","n/a"
1032862,"CUST_894_PI416379584",90258,"TXNDC8","thioredoxin domain containing 8 (spermatozoa)",255220,"9","n/a","n/a"
1016072,"A_23_P4522",9217,"TXNL1","thioredoxin-like 1",9352,"18","n/a","n/a"
1011100,"CUST_8773_PI416261804",9217,"TXNL1","thioredoxin-like 1",9352,"18","n/a","n/a"
1050528,"A_23_P141917",7254,"TYK2","tyrosine kinase 2",7297,"19","n/a","n/a"
1050527,"A_23_P153311",7254,"TYK2","tyrosine kinase 2",7297,"19","n/a","n/a"
1030349,"A_23_P218170",35185,"UNC45A","unc-45 homolog A (C. elegans)",55898,"15","n/a","n/a"
1030348,"A_24_P398950",35185,"UNC45A","unc-45 homolog A (C. elegans)",55898,"15","n/a","n/a"
1022708,"A_23_P435018",80564,"UNC45B","unc-45 homolog B (C. elegans)",146862,"17","n/a","n/a"
1022707,"A_23_P49677",80564,"UNC45B","unc-45 homolog B (C. elegans)",146862,"17","n/a","n/a"
1025349,"A_23_P162589",7378,"VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor",7421,"12","n/a","n/a"
1025350,"CUST_16907_PI416261804",7378,"VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor",7421,"12","n/a","n/a"
1027312,"A_23_P70398",7379,"VEGFA","vascular endothelial growth factor A",7422,"6","n/a","n/a"
1027311,"A_23_P81805",7379,"VEGFA","vascular endothelial growth factor A",7422,"6","n/a","n/a"
1027310,"A_24_P12401",7379,"VEGFA","vascular endothelial growth factor A",7422,"6","n/a","n/a"
1027313,"A_24_P179400",7379,"VEGFA","vascular endothelial growth factor A",7422,"6","n/a","n/a"
1050396,"A_23_P1594",7380,"VEGFB","vascular endothelial growth factor B",7423,"11","n/a","n/a"
1050397,"A_24_P55971",7380,"VEGFB","vascular endothelial growth factor B",7423,"11","n/a","n/a"
1050307,"A_23_P134584",7473,"XRCC2","X-ray repair complementing defective repair in Chinese hamster cells 2",7516,"7","n/a","n/a"
1019442,"A_23_P48470",7474,"XRCC3","X-ray repair complementing defective repair in Chinese hamster cells 3",7517,"14","n/a","n/a"
1014373,"CUST_15986_PI416261804",7474,"XRCC3","X-ray repair complementing defective repair in Chinese hamster cells 3",7517,"14","n/a","n/a"
1050303,"A_23_P164507",7482,"YES1","v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1",7525,"18","n/a","n/a"
1050302,"A_24_P48403",7482,"YES1","v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1",7525,"18","n/a","n/a"
1025800,"A_23_P318300",31256,"ZAK","sterile alpha motif and leucine zipper containing kinase AZK",51776,"2","n/a","n/a"
1043106,"A_23_P366394",31256,"ZAK","sterile alpha motif and leucine zipper containing kinase AZK",51776,"2","n/a","n/a"
1043107,"CUST_8066_PI416261804",31256,"ZAK","sterile alpha motif and leucine zipper containing kinase AZK",51776,"2","n/a","n/a"
1025801,"CUST_8069_PI416261804",31256,"ZAK","sterile alpha motif and leucine zipper containing kinase AZK",51776,"2","n/a","n/a"
1027375,"A_23_P39682",7492,"ZAP70","zeta-chain (TCR) associated protein kinase 70kDa",7535,"2","n/a","n/a"
1027376,"A_24_P169234",7492,"ZAP70","zeta-chain (TCR) associated protein kinase 70kDa",7535,"2","n/a","n/a"
